xAxis.x,xAxis.y,yAxis.x,yAxis.y,zAxis.x,zAxis.y
232.2,-111.632454,232.2,-85.04399,232.2,-110.65494
232.8,-111.632454,232.8,-85.04399,232.8,-110.26393
233.4,-111.632454,233.4,-85.239494,233.4,-110.06843
233.99998,-111.632454,233.99998,-85.239494,233.99998,-110.06843
234.6,-111.632454,234.6,-85.04399,234.6,-110.06843
235.2,-112.02346,235.2,-85.239494,235.2,-110.26393
235.8,-112.21896,235.8,-85.04399,235.8,-110.26393
236.4,-111.82796,236.4,-84.84849,236.4,-110.26393
237.0,-111.82796,237.0,-84.84849,237.0,-110.26393
237.6,-111.632454,237.6,-84.84849,237.6,-110.459435
238.20001,-111.82796,238.20001,-84.84849,238.20001,-110.65494
238.8,-112.02346,238.8,-84.84849,238.8,-110.459435
239.4,-112.02346,239.4,-84.84849,239.4,-110.459435
240.0,-112.02346,240.0,-84.84849,240.0,-110.459435
240.59999,-112.02346,240.59999,-85.04399,240.59999,-110.459435
241.20001,-111.82796,241.20001,-85.239494,241.20001,-110.459435
241.8,-111.82796,241.8,-85.04399,241.8,-110.26393
242.40001,-111.43695,242.40001,-85.04399,242.40001,-110.26393
243.0,-111.43695,243.0,-85.04399,243.0,-110.26393
243.59999,-111.43695,243.59999,-85.04399,243.59999,-110.26393
244.2,-111.632454,244.2,-85.04399,244.2,-110.26393
244.79999,-111.43695,244.79999,-84.84849,244.79999,-110.26393
245.40001,-111.24145,245.40001,-84.45748,245.40001,-110.459435
246.0,-111.24145,246.0,-84.45748,246.0,-110.459435
246.6,-111.632454,246.6,-84.26197,246.6,-110.26393
247.2,-111.82796,247.2,-84.26197,247.2,-110.06843
247.79999,-111.82796,247.79999,-84.26197,247.79999,-110.06843
248.40001,-111.632454,248.40001,-84.26197,248.40001,-110.06843
249.0,-111.632454,249.0,-84.26197,249.0,-110.06843
249.6,-111.632454,249.6,-84.45748,249.6,-110.06843
250.2,-111.632454,250.2,-84.45748,250.2,-110.26393
250.8,-111.632454,250.8,-84.45748,250.8,-110.06843
251.4,-111.82796,251.4,-84.652985,251.4,-109.872925
251.99998,-111.82796,251.99998,-84.652985,251.99998,-109.872925
252.6,-111.82796,252.6,-84.84849,252.6,-109.67742
253.2,-111.632454,253.2,-84.84849,253.2,-109.872925
253.8,-111.43695,253.8,-84.652985,253.8,-109.872925
254.4,-111.632454,254.4,-84.45748,254.4,-109.872925
255.0,-111.632454,255.0,-84.45748,255.0,-109.872925
255.6,-111.82796,255.6,-84.26197,255.6,-109.67742
256.19998,-111.82796,256.19998,-84.26197,256.19998,-109.67742
256.8,-111.632454,256.8,-84.45748,256.8,-109.67742
257.4,-111.82796,257.4,-84.652985,257.4,-109.67742
258.0,-111.82796,258.0,-84.652985,258.0,-109.67742
258.6,-111.632454,258.6,-84.84849,258.6,-109.872925
259.2,-111.43695,259.2,-84.84849,259.2,-109.872925
259.8,-111.43695,259.8,-84.84849,259.8,-109.872925
260.4,-111.43695,260.4,-84.652985,260.4,-109.872925
261.0,-111.43695,261.0,-84.652985,261.0,-109.872925
261.6,-111.82796,261.6,-84.26197,261.6,-109.872925
262.2,-111.82796,262.2,-84.26197,262.2,-110.06843
262.8,-111.632454,262.8,-84.26197,262.8,-110.06843
263.4,-111.43695,263.4,-84.652985,263.4,-110.06843
264.0,-111.43695,264.0,-84.652985,264.0,-110.06843
264.6,-111.43695,264.6,-84.84849,264.6,-110.06843
265.2,-111.43695,265.2,-84.84849,265.2,-110.06843
265.8,-111.24145,265.8,-84.84849,265.8,-110.06843
266.4,-111.24145,266.4,-84.45748,266.4,-110.06843
267.0,-111.24145,267.0,-84.45748,267.0,-110.06843
267.6,-111.43695,267.6,-84.26197,267.6,-110.06843
268.2,-111.43695,268.2,-84.26197,268.2,-109.872925
268.80002,-111.43695,268.80002,-84.06647,268.80002,-109.872925
269.4,-111.632454,269.4,-84.06647,269.4,-109.872925
270.0,-111.632454,270.0,-84.06647,270.0,-109.872925
270.6,-111.43695,270.6,-84.26197,270.6,-109.67742
271.19998,-111.632454,271.19998,-84.06647,271.19998,-109.48192
271.80002,-111.43695,271.80002,-84.06647,271.80002,-109.48192
272.4,-111.43695,272.4,-84.06647,272.4,-109.48192
273.0,-111.43695,273.0,-84.06647,273.0,-109.48192
273.6,-111.24145,273.6,-83.870964,273.6,-109.48192
274.19998,-111.43695,274.19998,-83.67546,274.19998,-109.67742
274.8,-111.632454,274.8,-83.67546,274.8,-109.67742
275.4,-111.82796,275.4,-83.870964,275.4,-109.67742
276.0,-111.82796,276.0,-83.870964,276.0,-109.67742
276.6,-111.82796,276.6,-84.26197,276.6,-109.872925
277.2,-111.24145,277.2,-84.26197,277.2,-109.872925
277.8,-110.65494,277.8,-84.45748,277.8,-109.872925
278.4,-111.43695,278.4,-84.652985,278.4,-110.26393
279.0,-111.43695,279.0,-84.652985,279.0,-110.26393
279.6,-111.632454,279.6,-84.45748,279.6,-110.459435
